日付,場コード,レース,決まり手,3連単配当,1着の枠,1着(立役者),1枠(飛んだイン)
20260217,11,8,まくり差し,10000,4,米田隆弘,田路朋史
20260217,11,9,まくり,49280,4,小玉啓太,吉田和仁
20260217,11,11,まくり,39180,4,井上恵一,木谷賢太
20260217,1,1,まくり差し,10200,6,河内一馬,角山雄哉
20260217,1,3,まくり差し,18800,6,秦英悟,大塚浩二
20260217,16,3,まくり,12620,4,杉田篤光,山崎小葉音
20260217,17,8,差し,10140,2,吉岡誠,吉原聖人
20260217,13,6,抜き,24890,5,高橋龍治,中野希一
20260217,13,8,まくり,12260,4,山下大輝,川原涼
20260217,13,9,まくり,18640,3,村松栄太,塚越海斗
20260217,13,12,まくり差し,19820,6,田中駿兵,山下大輝
20260217,19,2,差し,14450,2,真庭明志,胡本悟志
20260217,19,7,まくり,48510,6,武田光史,杉山裕也
20260217,10,3,まくり差し,13730,5,尾崎雄二,竹腰正樹
20260217,10,5,まくり,10340,3,小山勉,中島真二
20260217,10,12,差し,57660,5,黒野元基,笠原亮
20260217,8,9,まくり,17500,5,間嶋仁志,小澤学
20260217,8,10,差し,10470,4,田中信一郎,伊久間陽優
20260217,20,6,まくり差し,24500,5,定松勇樹,大上卓人
20260217,23,10,抜き,17420,3,楠原翔太,村上功祐
20260216,8,3,まくり差し,11830,5,平山智加,小倉康典
20260216,8,5,抜き,10010,4,寳田亮治,小森信雄
20260216,8,11,まくり,12630,3,米丸乃絵,伊久間陽優
20260216,1,1,まくり,12080,3,坪井爽佑,村上彰一
20260216,1,11,まくり差し,10510,5,高井雄基,山本隆幸
20260216,1,12,差し,19930,2,柴田大輔,太田和美
20260216,7,4,まくり差し,26740,6,大島隆乃介,松田隆司
20260216,7,9,まくり,24300,3,岸蔭亮,森作雄大
20260216,18,12,抜き,35680,5,末永由楽,鈴木博
20260216,20,3,差し,28640,4,堀本和也,下條雄太郎
20260216,20,5,まくり差し,16240,3,原田幸哉,重成一人
20260216,16,7,まくり,19360,6,楠原正剛,香川陽太
20260216,16,9,抜き,32640,6,遠藤エミ,大野芳顕
20260216,23,4,差し,28370,2,福田雅一,原村拓也
20260216,21,2,まくり差し,65760,6,前田光昭,森智也
20260215,6,2,まくり差し,212600,6,浅井翼,竹本太樹
20260215,6,12,まくり差し,26100,4,新田泰章,毒島誠
20260215,8,4,差し,38330,4,中田元泰,山谷央
20260215,7,1,まくり差し,11250,4,大月遊雅,松竹大輔
20260215,11,7,抜き,23380,5,前田健太郎,三好勇人
20260215,11,10,差し,16700,5,濱野斗馬,春園功太
20260215,11,11,まくり差し,17720,4,小芦るり華,井上遥妃
20260215,17,2,抜き,20590,1,垂水悠,垂水悠
20260215,17,6,差し,19200,2,坂口貴彦,村越篤
20260215,17,11,まくり差し,13540,3,南佑典,横田貴満
20260215,13,8,まくり差し,20760,6,岩橋裕馬,荒川健太
20260215,13,11,まくり,70890,5,河野主樹,竹井奈美
20260215,16,2,まくり差し,15980,3,山田佑樹,川崎公靖
20260215,16,8,まくり,13030,5,上條嘉嗣,杉山勝匡
20260215,16,12,まくり差し,38850,3,吉川喜継,遠藤エミ
20260215,1,10,まくり差し,116320,6,岡部哲,一瀬明
20260215,1,12,まくり差し,20330,3,木田峰由季,秦英悟
20260215,20,10,まくり,10060,4,山崎郡,末永和也
20260215,23,8,まくり差し,43350,5,伯母芳恒,梶原正
20260215,18,4,差し,19890,2,大澤誠也,中辻博訓
20260215,21,12,まくり,24080,2,安東幸治,實森美祐
20260214,8,5,抜き,10720,1,中野夢斗,中野夢斗
20260214,11,5,まくり差し,21690,5,金田大輔,井上恵一
20260214,11,6,まくり,17310,4,吉田和仁,向井田佑紀
20260214,13,1,差し,32720,2,伊藤啓三,岩橋裕馬
20260214,13,4,まくり差し,54180,5,松本弓雄,江本真治
20260214,14,2,まくり,44050,2,坪内実,湯淺紀香
20260214,14,8,差し,57920,2,高橋真吾,三馬崇史
20260214,14,9,まくり差し,12070,4,長畑友輔,芝田京介
20260214,15,1,抜き,21000,2,森弘行,加藤奈月
20260214,15,6,まくり差し,12600,6,松村康太,坂本雄紀
20260214,15,7,まくり差し,11290,5,細川裕子,山田晃大
20260214,6,8,まくり差し,74180,3,松尾祭,和田操拓
20260214,1,8,まくり,33760,4,大塚浩二,宮崎奨
20260214,7,3,まくり,12720,2,渡邊裕貴,山本稔太朗
20260214,19,1,まくり,11850,4,内田圭,山田真聖
20260214,21,6,抜き,22440,1,服部剛,服部剛
20260214,21,8,まくり,16310,4,佐藤悠,中島友和
20260214,17,2,差し,10090,5,山地正樹,池田雷太
20260214,18,10,まくり差し,16220,4,鈴木博,牧山敦也
20260213,15,6,まくり差し,25640,3,土屋蘭,山田晃大
20260213,15,11,差し,10470,2,西野翔太,岡崎恭裕
20260213,7,9,まくり,13750,3,下出卓矢,内堀学
20260213,7,12,まくり,22360,1,村上遼,村上遼
20260213,14,3,差し,12410,2,廣中良一,松瀬弘美
20260213,14,12,差し,57550,3,岡部浩,吉村誠
20260213,6,11,差し,55490,2,竹本太樹,桐本康臣
20260213,18,8,差し,39870,3,待鳥雄紀,金子順一
20260213,18,10,差し,14150,6,渡邉和将,井上茂
20260213,11,1,まくり,10540,5,杉江浩明,山本浩輔
20260213,11,2,まくり差し,17250,5,米田隆弘,新田芳美
20260213,11,5,抜き,24660,3,土井祥伍,田路朋史
20260213,13,5,抜き,20820,5,田口節子,永田楽
20260213,17,2,まくり,50160,4,常盤海心,大場恒季
20260213,17,7,まくり差し,14180,3,垂水悠,常盤海心
20260213,21,4,まくり差し,39730,5,山川雄大,今村暢孝
20260213,21,6,まくり,21600,6,近江翔吾,関口智久
20260213,19,1,まくり,12960,4,小林京平,来田衣織
20260213,19,9,差し,15200,4,品川二千翔,山崎祥
20260213,19,10,まくり差し,13570,4,福田宗平,高岡竜也
20260212,7,9,まくり差し,42060,6,浜本裕己,下出卓矢
20260212,19,5,差し,32160,3,門田栞,安河内鈴之介
20260212,6,1,まくり,20270,4,三浦裕貴,豊田祥生
20260212,15,1,まくり,25940,2,山本景士郎,近藤稔也
20260212,15,3,まくり,24670,2,妻鳥晋也,藤井徹
20260212,15,6,まくり,16550,6,重富伸也,坂本雄紀
20260212,15,9,まくり,23390,3,西野翔太,山田晃大
20260212,17,1,差し,11160,3,桑原将光,杉村賢也
20260212,17,3,まくり差し,23360,5,山下流心,鈴木章司
20260212,17,9,まくり,49600,4,鈴木章司,古田祐貴
20260212,17,12,まくり,24100,3,濱崎直矢,村岡賢人
20260212,13,3,差し,12350,4,長野壮志郎,福田翔吾
20260212,13,5,まくり差し,46450,5,登みひ果,飯田庄吾
20260212,13,8,差し,83170,4,羽田妃希,関野文
20260212,18,2,まくり,21870,3,中村有裕,末永由楽
20260212,14,5,まくり,10040,2,土屋実沙希,伊藤玲奈
20260212,14,8,まくり,15870,4,大廣咲季,坪内実
20260212,14,12,抜き,16150,2,宮脇遼太,古賀繁輝
20260212,21,5,抜き,51910,2,近江翔吾,室田泰史
20260211,5,4,まくり,43990,2,飛田江己,中野希一
20260211,2,8,まくり,10970,3,高田綾,宮崎安奈
20260211,10,1,まくり差し,30480,4,大場広孝,高橋英之
20260211,10,5,差し,12050,4,南野利騰,北川幸典
20260211,10,8,まくり,23990,6,都築正治,滝沢崚
20260211,10,12,まくり差し,12360,4,武田光史,小坂宗司
20260211,7,10,まくり,52840,4,大月遊雅,桑原悠
20260211,14,1,まくり差し,16900,3,久保原秀人,清水攻二
20260211,14,4,まくり差し,49580,4,芝田京介,渡邊伸太郎
20260211,14,6,まくり,13310,3,上田隆章,平瀬城啓
20260211,13,1,抜き,13870,2,岩橋裕馬,宇恵有香
20260211,13,3,抜き,39470,6,福田翔吾,三苫晃幸
20260211,13,4,まくり,51690,2,永田楽,星野太郎
20260211,20,8,まくり,30780,6,川崎智稔,大神康司
20260211,20,10,まくり差し,11800,4,櫻本あゆみ,長尾章平
20260211,21,6,差し,11610,5,今村暢孝,岡部貴司
20260211,19,1,差し,12000,2,小林京平,小林基樹
20260211,19,2,まくり,15300,4,堀本裕也,佐藤駿介
20260211,19,5,まくり,16890,2,島川海輝,三浦洋次朗
20260211,23,1,抜き,64740,3,岩永節也,柘植政浩
20260211,23,3,まくり差し,10140,5,齊藤廉,鈴木裕隆
20260211,23,4,まくり差し,27390,5,吉川晴人,網代良芽
20260211,23,7,差し,19320,4,鈴木裕隆,森清友翔
20260210,8,4,まくり,24790,5,鰐部太空海,服部幸男
20260210,8,6,恵まれ,14170,4,三浦永理,河合佑樹
20260210,8,7,まくり,14480,2,高田ひかる,吉田凌太朗
20260210,2,2,まくり,11400,2,柳内敬太,森林太
20260210,5,8,まくり,36880,3,金田諭,倉持莉々
20260210,5,10,まくり,41570,5,久田敏之,佐藤翼
20260210,7,7,差し,32460,2,今坂晃広,郷原章平
20260210,7,9,まくり,21080,3,石塚裕介,天野友和
20260210,7,12,まくり,24200,4,桑原悠,村上遼
20260210,10,9,まくり,81260,6,橋口真樹,金児隆太
20260210,10,12,まくり,80160,4,小野寺智洋,島村隆幸
20260210,23,4,まくり,18760,4,山口達也,桑原啓
20260210,23,9,まくり,103990,6,浦田晃嗣,浜崎準也
20260210,15,5,まくり差し,21150,6,田中豪,今泉徹
20260210,15,10,まくり,11550,5,新田智彰,平石和男
20260210,19,7,差し,10130,2,川野芽唯,魚谷香織
20260210,19,8,差し,14810,2,池田奈津美,藤山翔大
20260210,19,10,まくり差し,40590,4,山田真聖,秋山広一
20260210,19,11,まくり差し,128570,6,三浦洋次朗,佐々木和伸
20260210,20,2,まくり,18870,3,大庭元明,吉永泰弘
20260210,20,4,まくり,30340,3,服部達哉,清水敦揮
20260210,20,7,差し,22000,4,大神康司,丹下将
20260210,20,9,差し,35480,5,畔柳俊吾,吉田拡郎
20260209,2,2,抜き,18910,2,松田淳平,倉富大誠
20260209,2,6,まくり差し,11000,5,加藤優弥,大町利克
20260209,2,9,まくり差し,28100,5,松井賢治,津久井拓也
20260209,2,10,まくり差し,10220,6,松田淳平,谷川祐一
20260209,2,11,差し,24640,6,加倉侑征,大橋純一郎
20260209,8,5,まくり差し,14180,5,板橋侑我,松尾充
20260209,11,4,まくり差し,28380,6,河野真也,浦野海
20260209,11,6,まくり差し,69420,5,植木美帆,古場輝義
20260209,1,1,差し,13080,4,信濃由行,黄金井力良
20260209,1,5,差し,11770,2,大西賢,山下昂大
20260209,1,10,抜き,13870,1,前野竜一,前野竜一
20260209,10,3,まくり差し,36940,4,南野利騰,都築正治
20260209,10,4,まくり,12560,3,東口晃,照屋厚仁
20260209,10,8,まくり差し,29520,4,淺香文武,鈴木雅希
20260209,5,1,まくり差し,11930,3,大澤普司,清埜翔子
20260209,5,11,まくり,15540,2,金子賢志,中田竜太
20260209,16,3,差し,96160,3,前原哉,藤田美代
20260209,20,6,抜き,40810,4,吉永泰弘,寺田空詩
20260209,20,11,まくり,30410,4,長尾章平,山田康二
20260209,20,12,差し,24840,2,加藤綾,櫻本あゆみ
20260209,18,1,まくり差し,55450,6,木場雄二郎,篠原飛翔
20260209,18,2,差し,10760,4,大谷健太,鈴木孝明
20260209,18,3,まくり,15850,4,岡田憲行,中野夢斗
20260209,18,9,まくり,20900,5,大谷健太,村上功祐
20260209,18,10,抜き,13120,3,水原慎,川口貴久
20260209,23,9,差し,17770,2,菊地敬介,天野晶夫
20260208,12,10,差し,59030,5,稲田浩二,山本隆幸
20260208,1,11,抜き,26770,5,樋口亮,藤山雅弘
20260208,16,4,抜き,14730,3,小林愛実,真子奈津実
20260208,16,9,差し,10340,2,村上奈穂,金田幸子
20260208,5,5,まくり,19410,4,中澤和志,石渡鉄兵
20260208,5,7,まくり,13530,3,佐藤翼,渡邉雄朗
20260208,11,3,抜き,244360,2,高山智至,田川大貴
20260208,11,7,まくり差し,20050,5,高山智至,佐々木英樹
20260208,11,10,まくり差し,35350,5,田川大貴,上田健太
20260208,8,5,まくり差し,16290,3,若林義人,野中一平
20260208,8,7,まくり差し,23910,3,赤岩善生,池田雄一
20260208,18,2,まくり,17540,4,山田亮太,中島秀治
20260208,18,10,まくり,16220,6,伊藤誠二,守屋大地
20260208,18,11,まくり,21160,4,中島秀治,篠原飛翔
20260208,17,8,まくり差し,61510,5,庄島潤成,三宅健太
20260208,23,2,まくり,12160,3,久富政弘,岡瀬正人
20260208,23,6,抜き,47170,5,桑原啓,田中太一郎
20260208,23,11,まくり,10450,2,桑原啓,島川光男
20260208,23,12,まくり,12450,3,大上卓人,辻栄蔵
20260207,2,8,抜き,18110,6,鈴木雄登,多羅尾達之
20260207,2,9,まくり,24090,3,森林太,長谷川晴哉
20260207,8,2,まくり,10920,2,吉田裕平,佐藤大介
20260207,8,5,差し,16280,4,平田健之佑,永井源
20260207,5,11,まくり差し,14450,6,砂長知輝,中澤和志
20260207,11,3,抜き,20070,4,佐々木英樹,庄司樹良々
20260207,12,10,まくり差し,13560,3,鶴本崇文,山崎郡
20260207,12,12,まくり差し,14790,3,宮田龍馬,石本裕武
20260207,1,1,まくり差し,37310,5,山下昂大,須藤隆雄
20260207,1,2,まくり差し,14730,5,上野秀和,信濃由行
20260207,10,6,まくり,11760,3,金児隆太,片岡秀樹
20260207,15,4,差し,63040,2,竹田広樹,滝沢芳行
20260207,16,11,まくり差し,29710,3,中谷朋子,中川りな
20260207,16,12,差し,23840,5,土屋千明,守屋美穂
20260207,17,3,まくり,11790,4,小畑実成,中里英夫
20260207,17,6,まくり,17730,4,藤本紗弥香,平田さやか
20260207,17,9,まくり差し,25920,3,田中孝明,大串重幸
20260207,18,10,差し,10460,2,荻野裕介,守屋大地
20260207,18,11,差し,10440,2,齊藤優,柴田大輔
20260207,18,12,まくり差し,30890,4,篠原飛翔,松田大志郎
20260206,2,1,まくり差し,52240,5,後藤陽介,小澤和也
20260206,2,8,まくり,28840,3,神里琴音,宮崎安奈
20260206,10,2,差し,16130,2,島村隆幸,金子猛志
20260206,10,8,まくり,24740,4,藤生雄人,山崎聖司
20260206,11,6,差し,22790,2,今井裕梨,加藤雅之
20260206,11,7,まくり差し,18150,4,大久保信一郎,藤田俊祐
20260206,5,4,まくり,20850,4,久田敏之,福来剛
20260206,5,6,まくり,62930,5,谷津幸宏,永井彪也
20260206,5,11,まくり差し,24580,4,栗城匠,久田敏之
20260206,1,1,まくり,12920,3,野間大樹,宇田川信一
20260206,1,2,まくり差し,12630,5,高山敬悟,森智哉
20260206,1,6,まくり,29410,4,吉田宗弘,小池哲也
20260206,17,4,まくり,21800,4,岸本隆,竹之内極
20260206,17,7,差し,12490,5,下寺秀和,笠野友紀恵
20260206,17,10,まくり,17440,3,杉田篤光,伊藤尚汰
20260206,16,4,まくり,14150,6,中川りな,小野桜
20260206,16,8,差し,11090,2,藤田美代,大久保佑香
20260205,7,2,まくり,13320,2,東健介,高野心吾
20260205,14,2,まくり差し,10950,3,山田理央,西野雄貴
20260205,14,8,まくり,20160,3,堀本和也,重成一人
20260205,14,9,抜き,18230,3,新田芳美,岩崎芳美
20260205,15,12,まくり,23520,2,藤原菜希,藤堂里香
20260205,1,3,まくり,14270,3,前川守嗣,寺嶋雄
20260205,1,12,まくり,14380,5,大須賀友,馬袋義則
20260205,11,9,まくり,15480,4,岩下巧斗,樋口範政
20260205,12,8,まくり差し,12290,5,西村拓也,木村仁紀
20260205,12,10,まくり,59220,3,君島秀三,萩原秀人
20260205,12,11,まくり差し,10790,5,石本裕武,松井繁
20260205,12,12,まくり差し,18710,4,中島孝平,上條暢嵩
20260205,8,4,まくり,16520,5,服部幸男,大瀧明日香
20260205,8,5,まくり,32270,4,三浦永理,鰐部太空海
20260205,8,7,まくり差し,10640,3,磯部誠,豊田健士郎
20260205,8,9,まくり差し,33940,3,柳沢一,佐々木康幸
20260205,18,2,差し,41990,4,篠原飛翔,石原翼
20260204,14,2,抜き,12510,3,西岡顕心,山川美由紀
20260204,14,8,まくり,13700,4,山川美由紀,喜多須杏奈
20260204,12,1,まくり差し,40240,5,権藤俊光,木下翔太
20260204,12,6,まくり差し,36450,3,小坂尚哉,遠藤エミ
20260204,12,7,まくり,30620,4,山本隆幸,岡村仁
20260204,12,9,差し,12060,2,山崎郡,鈴谷一平
20260204,7,1,まくり,14320,2,川辺郭人,浅見宗孝
20260204,11,5,差し,15890,2,西澤日花里,今井裕梨
20260204,11,8,まくり差し,11160,4,山崎鉄平,橋本久和
20260204,11,10,まくり差し,16460,5,岩下巧斗,河野真也
20260204,15,5,まくり差し,21290,6,青木幸太郎,川崎公靖
20260204,6,2,まくり差し,10290,3,中尾彩香,吉田彩乃
20260204,6,8,まくり,133870,5,中尾彩香,柴田百恵
20260204,18,2,まくり差し,238030,4,守屋大地,中島秀治
20260204,18,6,まくり差し,14540,5,川口貴久,赤峰和也
20260204,18,7,まくり,17940,3,守屋大地,渡邊哲也
20260204,23,7,抜き,40000,1,米丸乃絵,米丸乃絵
20260203,6,8,差し,11180,5,木村紗友希,喜多那由夏
20260203,7,1,まくり差し,31730,5,草川壮良,廣部大明
20260203,7,7,差し,57310,5,松本弓雄,吉川昭男
20260203,7,11,まくり,24800,3,吉川昭男,永田秀二
20260203,14,3,まくり,30430,6,中岡正彦,石丸海渡
20260203,14,4,まくり差し,10600,4,秋山広一,水谷理人
20260203,16,1,まくり,78510,2,岡崎凪汰,後藤翔之
20260203,16,7,まくり差し,11260,3,谷村一哉,木幡純也
20260203,17,5,まくり差し,13700,5,一瀬明,崎利仁
20260203,17,7,まくり差し,14470,5,山本寛久,田中孝明
20260203,23,2,抜き,28500,2,小野生奈,長野壮志郎
20260203,23,3,差し,15450,3,渡邉優美,高倉和士
20260203,23,8,まくり,19850,2,永田啓二,安河内健
20260203,23,9,まくり,28600,2,郷原章平,岡崎恭裕
20260203,19,3,まくり差し,10620,3,山本修一,山下和彦
20260202,10,7,まくり,15890,2,國分将太郎,香川陽太
20260202,15,4,まくり差し,20790,5,田中京介,山田佑樹
20260202,15,8,まくり差し,52540,3,新井英孝,廣中智紗衣
20260202,15,11,まくり,28760,4,嶋義信,田中京介
20260202,6,1,抜き,18850,3,松本怜,吉田彩乃
20260202,6,4,まくり差し,26690,4,倉田郁美,三嶌さらら
20260202,6,5,まくり差し,38650,5,川井萌,刑部亜里紗
20260202,2,5,まくり,11460,3,島田一生,山田晃大
20260202,2,12,差し,37800,2,秋元哲,若林将
20260202,13,2,差し,69990,5,松竹大輔,深尾巴恵
20260202,13,12,まくり,47490,3,丸岡正典,渡邊雄一郎
20260201,10,8,まくり差し,11140,4,芝田浩治,関根彰人
20260201,10,11,差し,15590,4,赤羽克也,萩原知哉
20260201,7,2,差し,43880,2,中村有裕,一柳和孝
20260201,14,6,まくり,26800,4,三嶌誠司,丸尾義孝
20260201,14,8,抜き,16170,4,西丸侑太朗,横川聖志
20260201,14,9,差し,12660,6,山田祐也,佐々木和伸
20260201,6,11,まくり差し,95870,5,三嶌さらら,大橋栄里佳
20260201,6,12,まくり差し,12900,5,谷口佳蓮,豊田結
20260201,2,1,まくり差し,17270,5,水口由紀,幸田智裕
20260201,12,2,まくり差し,10250,5,山一鉄也,上田紗奈
